user_id,group,revenue
5442,treatment,36.54
5443,treatment,167.81
5444,treatment,12.12
5445,treatment,6.71
5446,treatment,19.61
5447,treatment,15.42
5448,treatment,2.61
5449,treatment,409.72
5450,treatment,78.51
5451,treatment,0.99
5452,treatment,37.62
5453,treatment,16.4
5454,treatment,88.09
5455,treatment,192.2
5456,treatment,18.54
5457,treatment,14.86
5458,treatment,51.13
5459,treatment,13.1
5460,treatment,129.37
5461,treatment,68.15
5462,treatment,86.83
5463,treatment,24.0
5464,treatment,199.15
5465,treatment,159.25
5466,treatment,8.63
5467,treatment,14.78
5468,treatment,14.13
5469,treatment,4.6
5470,treatment,574.65
5471,treatment,269.96
5472,treatment,13.0
5473,treatment,28.62
5474,treatment,0.93
5475,treatment,2.91
5476,treatment,95.43
5477,treatment,11.36
5478,treatment,391.45
5479,treatment,18.92
5480,treatment,1.55
5481,treatment,158.48
5482,treatment,4.22
5483,treatment,20.41
5484,treatment,23.31
5485,treatment,177.12
5486,treatment,2.36
5487,treatment,2.63
5488,treatment,195.24
5489,treatment,13.58
5490,treatment,236.71
5491,treatment,6.89
5492,treatment,47.93
5493,treatment,12.51
5494,treatment,38.9
5495,treatment,22.07
5496,treatment,28.33
5497,treatment,5.25
5498,treatment,621.28
5499,treatment,13.3
5500,treatment,23.59
5501,treatment,61.1
5502,treatment,20.34
5503,treatment,52.11
5504,treatment,7.45
5505,treatment,7.2
5506,treatment,6.12
5507,treatment,5.95
5508,treatment,7.51
5509,treatment,2.78
5510,treatment,4.92
5511,treatment,2.52
5512,treatment,266.06
5513,treatment,285.12
5514,treatment,204.08
5515,treatment,39.46
5516,treatment,12.43
5517,treatment,0.88
5518,treatment,6.14
5519,treatment,167.96
5520,treatment,9.66
5521,treatment,21.87
5522,treatment,10.92
5523,treatment,161.73
5524,treatment,8.56
5525,treatment,7.3
5526,treatment,40.39
5527,treatment,49.64
5528,treatment,11.53
5529,treatment,28.61
5530,treatment,16.64
5531,treatment,22.33
5532,treatment,0.23
5533,treatment,2.65
5534,treatment,244.03
5535,treatment,2.82
5536,treatment,10.43
5537,treatment,24.97
5538,treatment,0.84
5539,treatment,160.84
5540,treatment,5.89
5541,treatment,28.77
5542,treatment,1.24
5543,treatment,0.34
5544,treatment,11.17
5545,treatment,22.77
5546,treatment,4.79
5547,treatment,11.61
5548,treatment,82.82
5549,treatment,24.63
5550,treatment,11.21
5551,treatment,51.15
5552,treatment,217.39
5553,treatment,32.15
5554,treatment,2.12
5555,treatment,8.85
5556,treatment,155.67
5557,treatment,53.06
5558,treatment,0.8
5559,treatment,7.27
5560,treatment,10.78
5561,treatment,4.34
5562,treatment,140.88
5563,treatment,5.33
5564,treatment,33.65
5565,treatment,3.35
5566,treatment,2.0
5567,treatment,0.37
5568,treatment,44.28
5569,treatment,3.6
5570,treatment,169.09
5571,treatment,22.76
5572,treatment,197.81
5573,treatment,6.28
5574,treatment,0.31
5575,treatment,78.65
5576,treatment,46.94
5577,treatment,24.93
5578,treatment,16.36
5579,treatment,10.9
5580,treatment,0.87
5581,treatment,11.31
5582,treatment,9.98
5583,treatment,3.3
5584,treatment,2.41
5585,treatment,106.36
5586,treatment,46.68
5587,treatment,91.95
5588,treatment,38.52
5589,treatment,14.63
5590,treatment,21.89
5591,treatment,32.0
5592,treatment,284.09
5593,treatment,8.65
5594,treatment,36.5
5595,treatment,14.54
5596,treatment,0.36
5597,treatment,10.95
5598,treatment,6.87
5599,treatment,4.47
5600,treatment,10.8
5601,treatment,183.24
5602,treatment,97.83
5603,treatment,83.58
5604,treatment,2.07
5605,treatment,221.26
5606,treatment,25.51
5607,treatment,36.29
5608,treatment,15.02
5609,treatment,5.14
5610,treatment,164.19
5611,treatment,11.68
5612,treatment,375.68
5613,treatment,3.7
5614,treatment,13.79
5615,treatment,47.42
5616,treatment,11.27
5617,treatment,55.55
5618,treatment,29.52
5619,treatment,55.37
5620,treatment,57.14
5621,treatment,6.73
5622,treatment,223.71
5623,treatment,144.23
5624,treatment,1.12
5625,treatment,457.52
5626,treatment,21.46
5627,treatment,410.48
5628,treatment,0.89
5629,treatment,8.85
5630,treatment,16.68
5631,treatment,5.33
5632,treatment,24.02
5633,treatment,2.57
5634,treatment,150.53
5635,treatment,27.05
5636,treatment,6.91
5637,treatment,587.93
5638,treatment,2.65
5639,treatment,40.44
5640,treatment,226.75
5641,treatment,7.59
5642,treatment,32.37
5643,treatment,8.67
5644,treatment,219.08
5645,treatment,15.68
5646,treatment,4.65
5647,treatment,647.15
5648,treatment,11.32
5649,treatment,54.17
5650,treatment,47.63
5651,treatment,232.12
5652,treatment,237.72
5653,treatment,93.21
5654,treatment,12.94
5655,treatment,2.1
5656,treatment,150.99
5657,treatment,39.12
5658,treatment,291.3
5659,treatment,8.16
5660,treatment,5.53
5661,treatment,4.31
5662,treatment,34.06
5663,treatment,143.52
5664,treatment,283.99
5665,treatment,5.58
5666,treatment,10.98
5667,treatment,52.46
5668,treatment,15.72
5669,treatment,9.53
5670,treatment,5.69
5671,treatment,19.25
5672,treatment,91.97
5673,treatment,98.29
5674,treatment,6.77
5675,treatment,466.96
5676,treatment,5.54
5677,treatment,14.92
5678,treatment,19.87
5679,treatment,18.72
5680,treatment,12.36
5681,treatment,56.24
5682,treatment,7.42
5683,treatment,147.0
5684,treatment,9.37
5685,treatment,97.89
5686,treatment,182.12
5687,treatment,16.46
5688,treatment,44.46
5689,treatment,198.68
5690,treatment,145.78
5691,treatment,9.84
5692,treatment,19.29
5693,treatment,98.0
5694,treatment,32.32
5695,treatment,551.39
5696,treatment,10.74
5697,treatment,15.25
5698,treatment,8.75
5699,treatment,2.56
5700,treatment,17.82
5701,treatment,3.11
5702,treatment,1.61
5703,treatment,15.11
5704,treatment,17.87
5705,treatment,3.44
5706,treatment,17.85
5707,treatment,123.11
5708,treatment,94.31
5709,treatment,313.18
5710,treatment,1.31
5711,treatment,18.53
5712,treatment,138.52
5713,treatment,2.41
5714,treatment,4.91
5715,treatment,30.01
5716,treatment,1.49
5717,treatment,19.35
5718,treatment,158.12
5719,treatment,0.75
5720,treatment,218.77
5721,treatment,158.9
5722,treatment,7.2
5723,treatment,26.59
5724,treatment,3.65
5725,treatment,321.34
5726,treatment,5.19
5727,treatment,3.14
5728,treatment,8.33
5729,treatment,14.47
5730,treatment,1.25
5731,treatment,5.78
5732,treatment,5.52
5733,treatment,4.36
5734,treatment,8.75
5735,treatment,0.98
5736,treatment,35.52
5737,treatment,67.82
5738,treatment,1.04
5739,treatment,94.83
5740,treatment,5.12
5741,treatment,66.45
5742,treatment,81.06
5743,treatment,18.9
5744,treatment,327.78
5745,treatment,7.12
5746,treatment,7.48
5747,treatment,74.68
5748,treatment,78.2
5749,treatment,11.15
5750,treatment,34.5
5751,treatment,5.55
5752,treatment,29.89
5753,treatment,9.31
5754,treatment,4.8
5755,treatment,9.8
5756,treatment,14.77
5757,treatment,14.15
5758,treatment,10.99
5759,treatment,2.8
5760,treatment,39.99
5761,treatment,6.18
5762,treatment,16.22
5763,treatment,13.89
5764,treatment,6.33
5765,treatment,36.63
5766,treatment,54.79
5767,treatment,9.12
5768,treatment,35.68
5769,treatment,0.76
5770,treatment,34.16
5771,treatment,30.54
5772,treatment,10.47
5773,treatment,81.3
5774,treatment,133.25
5775,treatment,376.61
5776,treatment,3.52
5777,treatment,37.16
5778,treatment,17.88
5779,treatment,6.39
5780,treatment,6.66
5781,treatment,147.15
5782,treatment,2.49
5783,treatment,70.38
5784,treatment,112.79
5785,treatment,46.64
5786,treatment,35.3
5787,treatment,28.67
5788,treatment,10.67
5789,treatment,44.46
5790,treatment,40.76
5791,treatment,33.71
5792,treatment,443.41
5793,treatment,0.45
5794,treatment,139.66
5795,treatment,101.84
5796,treatment,3.88
5797,treatment,111.58
5798,treatment,33.55
5799,treatment,38.02
5800,treatment,6.58
5801,treatment,52.56
5802,treatment,89.9
5803,treatment,7.94
5804,treatment,3.53
5805,treatment,34.98
5806,treatment,11.23
5807,treatment,8.02
5808,treatment,39.22
5809,treatment,3.22
5810,treatment,368.78
5811,treatment,86.15
5812,treatment,17.7
5813,treatment,0.31
5814,treatment,3.03
5815,treatment,27.5
5816,treatment,14.06
5817,treatment,3.48
5818,treatment,20.71
5819,treatment,129.58
5820,treatment,19.14
5821,treatment,377.62
5822,treatment,40.63
5823,treatment,4.77
5824,treatment,7.72
5825,treatment,830.27
5826,treatment,1.83
5827,treatment,37.06
5828,treatment,109.19
5829,treatment,3.81
5830,treatment,6.58
5831,treatment,41.99
5832,treatment,11.11
5833,treatment,7.8
5834,treatment,8.89
5835,treatment,142.58
5836,treatment,17.57
5837,treatment,3.49
5838,treatment,317.73
5839,treatment,0.46
5840,treatment,25.28
5841,treatment,42.45
5842,treatment,657.42
5843,treatment,282.49
5844,treatment,3.67
5845,treatment,5.82
5846,treatment,33.66
5847,treatment,389.2
5848,treatment,33.96
5849,treatment,2.85
5850,treatment,80.89
5851,treatment,100.95
5852,treatment,222.08
5853,treatment,47.0
5854,treatment,900.73
5855,treatment,59.35
5856,treatment,56.76
5857,treatment,13.21
5858,treatment,102.52
5859,treatment,6.58
5860,treatment,18.39
5861,treatment,64.55
5862,treatment,0.06
5863,treatment,46.99
5864,treatment,2.44
5865,treatment,189.79
5866,treatment,180.76
5867,treatment,8.42
5868,treatment,97.25
5869,treatment,74.79
5870,treatment,152.98
5871,treatment,7.75
5872,treatment,6.4
5873,treatment,76.39
5874,treatment,0.87
5875,treatment,23.35
5876,treatment,94.91
5877,treatment,3.41
5878,treatment,54.61
5879,treatment,44.39
5880,treatment,14.7
5881,treatment,2.68
5882,treatment,17.91
5883,treatment,148.22
5884,treatment,16.55
5885,treatment,4.38
5886,treatment,1.73
5887,treatment,10.98
5888,treatment,69.4
5889,treatment,68.91
5890,treatment,253.54
5891,treatment,8.85
5892,treatment,6.86
5893,treatment,27.23
5894,treatment,29.05
5895,treatment,184.42
5896,treatment,124.24
5897,treatment,0.64
5898,treatment,21.59
5899,treatment,6.62
5900,treatment,27.39
5901,treatment,0.24
5902,treatment,285.3
5903,treatment,481.83
5904,treatment,149.43
5905,treatment,70.13
5906,treatment,9.88
5907,treatment,138.23
5908,treatment,11.31
5909,treatment,22.48
5910,treatment,6.92
5911,treatment,21.32
5912,treatment,20.31
5913,treatment,23.52
5914,treatment,138.26
5915,treatment,5.86
5916,treatment,1.75
5917,treatment,464.38
5918,treatment,319.93
5919,treatment,3.56
5920,treatment,2.27
5921,treatment,7.06
5922,treatment,1.9
5923,treatment,2.7
5924,treatment,16.58
5925,treatment,163.91
5926,treatment,68.24
5927,treatment,16.28
5928,treatment,18.06
5929,treatment,5.84
5930,treatment,3.82
5931,treatment,15.55
5932,treatment,32.47
5933,treatment,562.22
5934,treatment,8.52
5935,treatment,277.33
5936,treatment,1.58
5937,treatment,212.87
5938,treatment,11.75
5939,treatment,31.78
5940,treatment,113.79
5941,treatment,17.32
5942,treatment,49.31
5943,treatment,99.41
5944,treatment,10.7
5945,treatment,2.46
5946,treatment,25.72
5947,treatment,3.46
5948,treatment,163.71
5949,treatment,111.16
5950,treatment,26.3
5951,treatment,12.25
5952,treatment,146.4
5953,treatment,0.33
5954,treatment,35.35
5955,treatment,73.06
5956,treatment,32.04
5957,treatment,14.62
5958,treatment,105.15
5959,treatment,284.25
5960,treatment,186.35
5961,treatment,6.85
5962,treatment,175.83
5963,treatment,11.86
5964,treatment,24.87
5965,treatment,107.33
5966,treatment,24.52
5967,treatment,19.92
5968,treatment,22.26
5969,treatment,7.74
5970,treatment,103.4
5971,treatment,38.08
5972,treatment,50.66
5973,treatment,1.43
5974,treatment,29.19
5975,treatment,36.64
5976,treatment,6.72
5977,treatment,103.2
5978,treatment,7.62
5979,treatment,343.06
5980,treatment,270.45
5981,treatment,91.65
5982,treatment,12.75
5983,treatment,2.52
5984,treatment,103.05
5985,treatment,5.97
5986,treatment,9.94
5987,treatment,21.75
5988,treatment,26.37
5989,treatment,1.82
5990,treatment,32.94
5991,treatment,1.92
5992,treatment,16.03
5993,treatment,197.92
5994,treatment,13.95
5995,treatment,31.27
5996,treatment,295.96
5997,treatment,80.61
5998,treatment,10.07
5999,treatment,15.51
6000,treatment,30.49
6001,treatment,141.79
6002,treatment,21.43
6003,treatment,59.3
6004,treatment,13.81
6005,treatment,337.69
6006,treatment,6.1
6007,treatment,43.18
6008,treatment,8.41
6009,treatment,5.71
6010,treatment,1.86
6011,treatment,34.74
6012,treatment,17.74
6013,treatment,17.63
6014,treatment,0.73
6015,treatment,1.96
6016,treatment,31.66
6017,treatment,4.93
6018,treatment,2.57
6019,treatment,472.9
6020,treatment,11.23
6021,treatment,4.75
6022,treatment,16.53
6023,treatment,26.61
6024,treatment,39.96
6025,treatment,9.91
6026,treatment,5.17
6027,treatment,109.75
6028,treatment,11.9
6029,treatment,93.41
6030,treatment,26.29
6031,treatment,3.62
6032,treatment,30.58
6033,treatment,118.46
6034,treatment,22.48
6035,treatment,27.09
6036,treatment,16.53
6037,treatment,2.88
6038,treatment,9.01
6039,treatment,12.59
6040,treatment,21.85
6041,treatment,42.79
6042,treatment,0.81
6043,treatment,3.13
6044,treatment,381.65
6045,treatment,2.9
6046,treatment,26.19
6047,treatment,35.96
6048,treatment,155.86
6049,treatment,3.2
6050,treatment,183.07
6051,treatment,16.01
6052,treatment,9.43
6053,treatment,5.04
6054,treatment,16.08
6055,treatment,26.13
6056,treatment,1.52
6057,treatment,42.34
6058,treatment,30.51
6059,treatment,0.56
6060,treatment,26.82
6061,treatment,11.63
6062,treatment,12.03
6063,treatment,29.77
6064,treatment,0.22
6065,treatment,138.83
6066,treatment,4.72
6067,treatment,21.95
6068,treatment,9.02
6069,treatment,31.39
6070,treatment,326.57
6071,treatment,22.45
6072,treatment,82.32
6073,treatment,8.44
6074,treatment,138.93
6075,treatment,18.56
6076,treatment,26.34
6077,treatment,43.56
6078,treatment,11.04
6079,treatment,16.79
6080,treatment,46.81
6081,treatment,400.58
6082,treatment,4.35
6083,treatment,321.92
6084,treatment,6.48
6085,treatment,12.02
6086,treatment,6.52
6087,treatment,55.18
6088,treatment,101.92
6089,treatment,1.69
6090,treatment,29.57
6091,treatment,79.07
6092,treatment,2.54
6093,treatment,3.34
6094,treatment,7.74
6095,treatment,20.4
6096,treatment,19.94
6097,treatment,1.35
6098,treatment,11.37
6099,treatment,204.77
6100,treatment,45.24
6101,treatment,24.74
6102,treatment,1.02
6103,treatment,29.72
6104,treatment,22.1
6105,treatment,17.71
6106,treatment,101.63
6107,treatment,45.34
6108,treatment,8.43
6109,treatment,3.29
6110,treatment,117.88
6111,treatment,0.22
6112,treatment,34.92
6113,treatment,12.42
6114,treatment,61.78
6115,treatment,122.68
6116,treatment,25.59
6117,treatment,16.26
6118,treatment,32.91
6119,treatment,4.78
6120,treatment,2.68
6121,treatment,1.41
6122,treatment,23.25
6123,treatment,1.04
6124,treatment,140.21
6125,treatment,44.56
6126,treatment,107.63
6127,treatment,20.81
6128,treatment,0.41
6129,treatment,0.66
6130,treatment,244.08
6131,treatment,89.17
6132,treatment,166.89
6133,treatment,161.12
6134,treatment,94.07
6135,treatment,18.21
6136,treatment,74.9
6137,treatment,11.83
6138,treatment,49.05
6139,treatment,351.95
6140,treatment,4.26
6141,treatment,37.63
6142,treatment,10.99
6143,treatment,33.29
6144,treatment,18.13
6145,treatment,474.4
6146,treatment,72.2
6147,treatment,56.53
6148,treatment,25.9
6149,treatment,36.99
6150,treatment,35.53
6151,treatment,5.48
6152,treatment,48.44
6153,treatment,150.11
6154,treatment,51.19
6155,treatment,13.13
6156,treatment,2.19
6157,treatment,80.9
6158,treatment,7.31
6159,treatment,184.31
6160,treatment,17.07
6161,treatment,14.49
6162,treatment,4.37
6163,treatment,20.58
6164,treatment,11.44
6165,treatment,29.32
6166,treatment,19.45
6167,treatment,99.83
6168,treatment,127.48
6169,treatment,29.36
6170,treatment,6.8
6171,treatment,13.64
6172,treatment,3.31
6173,treatment,13.4
6174,treatment,61.47
6175,treatment,9.66
6176,treatment,12.47
6177,treatment,140.69
6178,treatment,8.75
6179,treatment,5.7
6180,treatment,41.14
6181,treatment,6.26
6182,treatment,10.01
6183,treatment,18.44
6184,treatment,3.79
6185,treatment,52.23
6186,treatment,47.72
6187,treatment,54.08
6188,treatment,108.2
6189,treatment,8.78
6190,treatment,65.7
6191,treatment,21.39
6192,treatment,5.83
6193,treatment,25.05
6194,treatment,3.34
6195,treatment,1.52
6196,treatment,50.17
6197,treatment,0.33
6198,treatment,2.21
6199,treatment,162.9
6200,treatment,66.52
6201,treatment,55.11
6202,treatment,16.99
6203,treatment,38.24
6204,treatment,79.5
6205,treatment,10.55
6206,treatment,213.31
6207,treatment,173.64
6208,treatment,42.97
6209,treatment,7.72
6210,treatment,2.88
6211,treatment,304.06
6212,treatment,139.06
6213,treatment,11.06
6214,treatment,116.7
6215,treatment,835.87
6216,treatment,87.47
6217,treatment,39.68
6218,treatment,21.87
6219,treatment,88.13
6220,treatment,40.86
6221,treatment,15.14
6222,treatment,26.72
6223,treatment,8.11
6224,treatment,3.94
6225,treatment,45.11
6226,treatment,492.99
6227,treatment,71.02
6228,treatment,114.71
6229,treatment,8.46
6230,treatment,23.26
6231,treatment,34.38
6232,treatment,294.8
6233,treatment,159.77
6234,treatment,291.92
6235,treatment,2.85
6236,treatment,377.32
6237,treatment,13.0
6238,treatment,1.85
6239,treatment,159.36
6240,treatment,178.18
6241,treatment,5.93
6242,treatment,16.05
6243,treatment,0.27
6244,treatment,96.08
6245,treatment,18.51
6246,treatment,1.56
6247,treatment,12.89
6248,treatment,4.36
6249,treatment,27.55
6250,treatment,15.28
6251,treatment,18.16
6252,treatment,1.08
6253,treatment,24.78
6254,treatment,32.4
6255,treatment,66.06
6256,treatment,51.18
6257,treatment,22.03
6258,treatment,31.61
6259,treatment,13.87
6260,treatment,58.67
6261,treatment,78.14
6262,treatment,0.69
6263,treatment,208.35
6264,treatment,168.8
6265,treatment,12.22
6266,treatment,19.36
6267,treatment,82.79
6268,treatment,22.14
6269,treatment,4.12
6270,treatment,13.16
6271,treatment,234.26
6272,treatment,1.85
6273,treatment,6.24
6274,treatment,242.1
6275,treatment,17.38
6276,treatment,12.98
6277,treatment,7.77
6278,treatment,113.76
6279,treatment,0.92
6280,treatment,8.38
6281,treatment,177.46
6282,treatment,140.64
6283,treatment,22.67
6284,treatment,232.37
6285,treatment,32.04
6286,treatment,10.92
6287,treatment,526.27
6288,treatment,46.23
6289,treatment,16.54
6290,treatment,138.59
6291,treatment,29.63
6292,treatment,0.99
6293,treatment,50.07
6294,treatment,10.26
6295,treatment,2.88
6296,treatment,25.21
6297,treatment,262.35
6298,treatment,185.77
6299,treatment,20.19
6300,treatment,55.12
6301,treatment,50.49
6302,treatment,202.28
6303,treatment,6.15
6304,treatment,2.66
6305,treatment,4.82
6306,treatment,79.55
6307,treatment,51.87
6308,treatment,65.46
6309,treatment,6.43
6310,treatment,13.26
6311,treatment,4.53
6312,treatment,239.53
6313,treatment,143.39
6314,treatment,25.58
6315,treatment,2.96
6316,treatment,0.43
6317,treatment,203.31
6318,treatment,22.03
6319,treatment,7.91
6320,treatment,30.93
6321,treatment,3.5
6322,treatment,2.9
6323,treatment,6.03
6324,treatment,6.56
6325,treatment,6.04
6326,treatment,14.38
6327,treatment,15.04
6328,treatment,1.79
6329,treatment,197.78
6330,treatment,25.74
6331,treatment,204.48
6332,treatment,46.0
6333,treatment,104.17
6334,treatment,159.82
6335,treatment,182.86
6336,treatment,191.85
6337,treatment,1086.79
6338,treatment,64.63
6339,treatment,2.57
6340,treatment,32.16
6341,treatment,39.97
6342,treatment,14.08
6343,treatment,172.48
6344,treatment,5.02
6345,treatment,6.65
6346,treatment,4.02
6347,treatment,13.07
6348,treatment,8.25
6349,treatment,8.49
6350,treatment,45.33
6351,treatment,10.13
6352,treatment,97.21
6353,treatment,9.36
6354,treatment,4.94
6355,treatment,182.27
6356,treatment,8.37
6357,treatment,1.95
6358,treatment,18.26
6359,treatment,153.65
6360,treatment,20.5
6361,treatment,10.35
6362,treatment,93.01
6363,treatment,16.06
6364,treatment,21.82
6365,treatment,180.94
6366,treatment,8.16
6367,treatment,404.04
6368,treatment,15.0
6369,treatment,12.48
6370,treatment,76.88
6371,treatment,2.39
6372,treatment,16.95
6373,treatment,3.32
6374,treatment,0.29
6375,treatment,10.28
6376,treatment,14.95
6377,treatment,248.08
6378,treatment,2.61
6379,treatment,21.75
6380,treatment,5.35
6381,treatment,46.18
6382,treatment,29.0
6383,treatment,0.92
6384,treatment,3.59
6385,treatment,755.72
6386,treatment,9.87
6387,treatment,10.48
6388,treatment,16.09
6389,treatment,0.02
6390,treatment,38.89
6391,treatment,19.19
6392,treatment,148.82
6393,treatment,9.17
6394,treatment,25.93
6395,treatment,307.72
6396,treatment,26.2
6397,treatment,39.82
6398,treatment,51.06
6399,treatment,8.77
6400,treatment,0.26
6401,treatment,317.56
6402,treatment,134.48
6403,treatment,60.6
6404,treatment,9.23
6405,treatment,0.82
6406,treatment,38.44
6407,treatment,81.72
6408,treatment,22.48
6409,treatment,1.13
6410,treatment,2.05
6411,treatment,45.46
6412,treatment,2.68
6413,treatment,3.49
6414,treatment,7.16
6415,treatment,48.07
6416,treatment,6.28
6417,treatment,23.61
6418,treatment,14.54
6419,treatment,199.66
6420,treatment,349.68
6421,treatment,29.41
6422,treatment,95.84
6423,treatment,0.01
6424,treatment,8.7
6425,treatment,602.6
6426,treatment,17.01
6427,treatment,0.9
6428,treatment,120.65
6429,treatment,18.9
6430,treatment,4.56
6431,treatment,39.41
6432,treatment,94.28
6433,treatment,2.13
6434,treatment,16.31
6435,treatment,64.05
6436,treatment,42.81
6437,treatment,6.77
6438,treatment,7.12
6439,treatment,10.9
6440,treatment,11.26
6441,treatment,1.49
6442,treatment,22.82
6443,treatment,26.25
6444,treatment,2.94
6445,treatment,32.8
6446,treatment,4.17
6447,treatment,35.25
6448,treatment,7.97
6449,treatment,63.81
6450,treatment,27.53
6451,treatment,304.99
6452,treatment,0.98
6453,treatment,3.76
6454,treatment,19.16
6455,treatment,34.7
6456,treatment,6.86
6457,treatment,1.93
6458,treatment,43.0
6459,treatment,34.04
6460,treatment,3.36
6461,treatment,415.02
6462,treatment,1.43
6463,treatment,18.76
6464,treatment,15.3
6465,treatment,113.43
6466,treatment,14.91
6467,treatment,0.81
6468,treatment,120.62
6469,treatment,9.97
6470,treatment,9.67
6471,treatment,82.6
6472,treatment,0.2
6473,treatment,40.19
6474,treatment,34.81
6475,treatment,2.99
6476,treatment,57.19
6477,treatment,37.96
6478,treatment,653.33
6479,treatment,41.02
6480,treatment,22.8
6481,treatment,4.91
6482,treatment,4.82
6483,treatment,32.63
6484,treatment,135.38
6485,treatment,27.24
6486,treatment,30.16
6487,treatment,156.59
6488,treatment,41.31
6489,treatment,108.31
6490,treatment,1.41
6491,treatment,2.59
6492,treatment,339.85
6493,treatment,6.72
6494,treatment,584.32
6495,treatment,27.3
6496,treatment,6.79
6497,treatment,12.38
6498,treatment,11.62
6499,treatment,47.83
6500,treatment,60.19
6501,treatment,2.6
6502,treatment,18.78
6503,treatment,5.32
6504,treatment,9.71
6505,treatment,5.82
6506,treatment,19.78
6507,treatment,61.76
6508,treatment,13.02
6509,treatment,758.87
6510,treatment,7.49
6511,treatment,25.8
6512,treatment,93.85
6513,treatment,37.21
6514,treatment,5.27
6515,treatment,15.32
6516,treatment,3.39
6517,treatment,57.03
6518,treatment,3.29
6519,treatment,1.96
6520,treatment,3.33
6521,treatment,12.63
6522,treatment,115.99
6523,treatment,28.1
6524,treatment,24.68
6525,treatment,25.45
6526,treatment,13.71
6527,treatment,3.08
6528,treatment,48.15
6529,treatment,203.66
6530,treatment,4.52
6531,treatment,20.44
6532,treatment,35.43
6533,treatment,16.59
6534,treatment,26.62
6535,treatment,79.55
6536,treatment,69.56
6537,treatment,213.56
6538,treatment,1.85
6539,treatment,20.94
6540,treatment,29.87
6541,treatment,70.31
6542,treatment,3.77
6543,treatment,2.76
6544,treatment,20.78
6545,treatment,8.98
6546,treatment,6.11
6547,treatment,35.44
6548,treatment,6.12
6549,treatment,12.78
6550,treatment,70.06
6551,treatment,127.83
6552,treatment,45.49
6553,treatment,51.64
6554,treatment,4.01
6555,treatment,14.67
6556,treatment,5.13
6557,treatment,542.34
6558,treatment,12.47
6559,treatment,2.56
6560,treatment,5.17
6561,treatment,55.62
6562,treatment,3.21
6563,treatment,249.12
6564,treatment,55.43
6565,treatment,81.05
6566,treatment,16.27
6567,treatment,42.14
6568,treatment,101.47
6569,treatment,14.5
6570,treatment,19.74
6571,treatment,13.48
6572,treatment,7.19
6573,treatment,133.36
6574,treatment,20.94
6575,treatment,1.38
6576,treatment,8.98
6577,treatment,12.77
6578,treatment,0.31
6579,treatment,1.57
6580,treatment,105.79
6581,treatment,36.42
6582,treatment,268.71
6583,treatment,2.99
6584,treatment,12.12
6585,treatment,246.58
6586,treatment,403.55
6587,treatment,9.53
6588,treatment,114.11
6589,treatment,14.13
6590,treatment,267.84
6591,treatment,13.25
6592,treatment,4.6
6593,treatment,46.37
6594,treatment,30.23
6595,treatment,60.07
6596,treatment,7.08
6597,treatment,16.7
6598,treatment,145.71
6599,treatment,105.26
6600,treatment,4.67
6601,treatment,82.59
6602,treatment,14.59
6603,treatment,50.44
6604,treatment,13.42
6605,treatment,66.79
6606,treatment,158.66
6607,treatment,7.28
6608,treatment,35.48
6609,treatment,86.44
6610,treatment,33.32
6611,treatment,1.97
6612,treatment,7.1
6613,treatment,11.13
6614,treatment,3.96
6615,treatment,4.55
6616,treatment,29.07
6617,treatment,27.15
6618,treatment,2.41
6619,treatment,1.39
6620,treatment,0.29
6621,treatment,56.3
6622,treatment,124.52
6623,treatment,75.58
6624,treatment,218.87
6625,treatment,319.12
6626,treatment,2.95
6627,treatment,9.06
6628,treatment,1.07
6629,treatment,4.89
6630,treatment,11.61
6631,treatment,7.78
6632,treatment,26.61
6633,treatment,402.47
6634,treatment,76.49
6635,treatment,0.57
6636,treatment,59.18
6637,treatment,18.19
6638,treatment,6.83
6639,treatment,16.42
6640,treatment,32.29
6641,treatment,10.32
6642,treatment,17.97
6643,treatment,14.95
6644,treatment,97.2
6645,treatment,0.67
6646,treatment,37.92
6647,treatment,102.25
6648,treatment,18.3
6649,treatment,38.03
6650,treatment,9.6
6651,treatment,20.65
6652,treatment,10.23
6653,treatment,254.15
6654,treatment,454.85
6655,treatment,11.82
6656,treatment,0.68
6657,treatment,28.78
6658,treatment,1.44
6659,treatment,1.51
6660,treatment,35.73
6661,treatment,76.74
6662,treatment,0.31
6663,treatment,0.52
6664,treatment,23.3
6665,treatment,47.32
6666,treatment,53.47
6667,treatment,8.55
6668,treatment,21.21
6669,treatment,16.9
6670,treatment,14.8
6671,treatment,57.41
6672,treatment,12.63
6673,treatment,51.92
6674,treatment,14.39
6675,treatment,14.01
6676,treatment,25.13
6677,treatment,15.73
6678,treatment,364.53
6679,treatment,14.96
6680,treatment,143.78
6681,treatment,215.16
6682,treatment,32.08
6683,treatment,13.12
6684,treatment,6.97
6685,treatment,0.74
6686,treatment,218.64
6687,treatment,159.69
6688,treatment,139.88
6689,treatment,22.66
6690,treatment,32.51
6691,treatment,160.07
6692,treatment,87.3
6693,treatment,20.71
6694,treatment,15.2
6695,treatment,3.7
6696,treatment,23.97
6697,treatment,0.32
6698,treatment,35.17
6699,treatment,58.8
6700,treatment,288.27
6701,treatment,41.97
6702,treatment,10.15
6703,treatment,87.88
6704,treatment,3.67
6705,treatment,3.82
6706,treatment,78.57
6707,treatment,55.23
6708,treatment,18.94
6709,treatment,34.7
6710,treatment,40.08
6711,treatment,1.11
6712,treatment,18.97
