user_id,group,revenue
10761,treatment,43.21
10762,control,3.38
10763,control,0.0
10764,treatment,4.62
10765,treatment,54.77
10766,control,1.77
10767,treatment,7.63
10768,control,59.2
10769,control,23.47
10770,control,0.0
10771,control,19.01
10772,treatment,11.07
10773,treatment,16.27
10774,control,12.57
10775,treatment,25.41
10776,control,170.82
10777,control,31.02
10778,treatment,25.64
10779,control,22.77
10780,control,5.57
10781,control,18.14
10782,treatment,0.0
10783,control,20.53
10784,control,10.4
10785,control,7.96
10786,treatment,23.7
10787,treatment,14.89
10788,treatment,14.06
10789,control,66.11
10790,treatment,55.42
10791,control,5.59
10792,control,66.85
10793,treatment,54.65
10794,control,13.61
10795,treatment,15.52
10796,control,14.49
10797,treatment,18.79
10798,control,14.24
10799,treatment,3.28
10800,control,0.0
10801,control,47.23
10802,control,50.96
10803,control,0.0
10804,control,11.43
10805,control,8.56
10806,treatment,10.39
10807,control,24.6
10808,treatment,16.93
10809,control,21.43
10810,control,4.01
10811,treatment,3.15
10812,treatment,16.09
10813,control,0.0
10814,control,0.0
10815,treatment,98.68
10816,control,17.18
10817,control,9.85
10818,control,8.12
10819,treatment,27.38
10820,treatment,16.93
10821,control,0.0
10822,treatment,7.77
10823,treatment,38.31
10824,control,19.91
10825,treatment,20.55
10826,treatment,14.53
10827,treatment,6.23
10828,treatment,0.0
10829,control,10.9
10830,treatment,17.41
10831,treatment,26.75
10832,control,23.92
10833,treatment,26.79
10834,treatment,0.0
10835,control,0.0
10836,control,16.83
10837,control,0.0
10838,treatment,36.87
10839,control,34.66
10840,treatment,0.0
10841,treatment,32.47
10842,control,0.0
10843,treatment,32.13
10844,control,26.07
10845,control,24.09
10846,control,25.78
10847,control,0.0
10848,treatment,0.0
10849,treatment,9.24
10850,treatment,10.02
10851,treatment,35.28
10852,control,28.34
10853,control,8.89
10854,treatment,15.71
10855,treatment,27.3
10856,control,15.44
10857,control,15.06
10858,control,0.0
10859,treatment,9.42
10860,control,14.36
10861,treatment,4.42
10862,control,10.63
10863,control,4.89
10864,treatment,91.27
10865,control,6.05
10866,treatment,21.33
10867,treatment,78.19
10868,control,35.9
10869,control,9.56
10870,control,11.19
10871,control,7.69
10872,control,15.01
10873,treatment,4.98
10874,control,11.35
10875,treatment,35.38
10876,control,45.42
10877,treatment,0.0
10878,treatment,22.24
10879,treatment,49.43
10880,treatment,0.0
10881,control,15.07
10882,control,10.27
10883,control,32.22
10884,control,9.19
10885,treatment,7.77
10886,treatment,23.33
10887,control,61.44
10888,control,11.79
10889,treatment,0.0
10890,treatment,13.94
10891,control,19.35
10892,treatment,24.65
10893,control,12.06
10894,control,18.46
10895,control,0.0
10896,treatment,15.04
10897,treatment,15.33
10898,treatment,12.41
10899,control,56.96
10900,control,0.0
10901,treatment,17.92
10902,treatment,17.71
10903,control,55.53
10904,control,7.41
10905,control,9.67
10906,treatment,24.3
10907,treatment,19.23
10908,treatment,3.71
10909,treatment,19.05
10910,control,5.91
10911,control,12.26
10912,control,4.43
10913,control,16.81
10914,treatment,8.1
10915,treatment,82.24
10916,control,6.34
10917,control,6.13
10918,treatment,57.7
10919,control,68.69
10920,control,31.19
10921,treatment,12.85
10922,treatment,57.92
10923,treatment,23.86
10924,control,3.26
10925,treatment,9.63
10926,treatment,48.2
10927,control,102.07
10928,treatment,41.86
10929,treatment,15.54
10930,treatment,7.4
10931,control,53.04
10932,treatment,32.09
10933,control,26.98
10934,control,42.27
10935,control,15.33
10936,treatment,26.73
10937,control,3.78
10938,treatment,35.2
10939,control,14.06
10940,treatment,23.54
10941,control,48.69
10942,treatment,28.51
10943,control,33.24
10944,control,3.91
10945,treatment,28.19
10946,treatment,16.83
10947,treatment,74.35
10948,treatment,9.07
10949,treatment,6.67
10950,treatment,20.0
10951,control,10.29
10952,treatment,3.7
10953,treatment,25.44
10954,treatment,0.0
10955,treatment,12.64
10956,treatment,15.7
10957,control,0.0
10958,control,0.0
10959,treatment,12.37
10960,treatment,16.04
10961,treatment,12.25
10962,control,10.22
10963,control,13.14
10964,control,16.27
10965,control,20.81
10966,control,13.85
10967,treatment,33.71
10968,treatment,0.0
10969,control,12.0
10970,treatment,59.4
10971,control,14.97
10972,treatment,12.45
10973,control,10.47
10974,treatment,15.07
10975,control,0.0
10976,control,4.27
10977,control,0.0
10978,treatment,16.93
10979,treatment,0.0
10980,control,23.19
10981,treatment,84.49
10982,control,4.39
10983,treatment,24.19
10984,control,21.1
10985,treatment,19.04
10986,control,5.43
10987,control,16.83
10988,treatment,34.88
10989,control,41.12
10990,control,22.22
10991,control,6.25
10992,control,23.99
10993,control,64.19
10994,treatment,35.77
10995,treatment,0.0
10996,treatment,19.33
10997,treatment,14.63
10998,treatment,26.99
10999,control,9.55
11000,treatment,7.37
11001,control,6.3
11002,treatment,6.13
11003,control,5.8
11004,control,22.73
11005,treatment,19.36
11006,control,0.0
11007,treatment,6.99
11008,control,12.76
11009,treatment,0.0
11010,control,18.04
11011,control,12.44
11012,treatment,10.31
11013,control,48.27
11014,control,0.0
11015,treatment,41.34
11016,treatment,24.99
11017,treatment,15.72
11018,treatment,0.0
11019,treatment,42.82
11020,control,47.24
11021,treatment,49.83
11022,control,13.52
11023,treatment,2.53
11024,control,0.0
11025,control,16.71
11026,treatment,25.73
11027,treatment,4.71
11028,control,12.64
11029,treatment,34.65
11030,treatment,49.02
11031,treatment,0.0
11032,treatment,37.52
11033,treatment,72.82
11034,control,4.08
11035,treatment,0.0
11036,control,3.83
11037,treatment,44.82
11038,treatment,32.84
11039,control,0.0
11040,treatment,0.0
11041,treatment,33.08
11042,control,6.86
11043,treatment,20.78
11044,control,0.0
11045,control,13.28
11046,control,31.11
11047,control,40.08
11048,control,44.92
11049,treatment,22.04
11050,control,5.32
11051,control,6.15
11052,treatment,6.47
11053,control,11.57
11054,control,0.0
11055,control,15.4
11056,control,3.46
11057,treatment,14.09
11058,control,10.59
11059,control,20.1
11060,control,38.08
11061,treatment,24.05
11062,treatment,28.35
11063,control,0.0
11064,control,10.33
11065,control,0.0
11066,treatment,44.82
11067,control,7.86
11068,treatment,12.12
11069,control,21.9
11070,control,41.95
11071,treatment,22.56
11072,control,19.07
11073,control,0.0
11074,control,18.15
11075,treatment,13.81
11076,control,5.0
11077,treatment,64.24
11078,control,29.5
11079,control,0.0
11080,control,0.0
11081,control,19.1
11082,treatment,7.55
11083,treatment,2.93
11084,control,2.84
11085,treatment,48.16
11086,treatment,0.0
11087,control,60.44
11088,control,6.05
11089,treatment,17.66
11090,control,3.72
11091,treatment,18.43
11092,treatment,16.97
11093,control,27.4
11094,control,0.0
11095,treatment,27.84
11096,control,34.68
11097,control,10.77
11098,treatment,22.08
11099,treatment,6.37
11100,control,42.63
11101,treatment,0.0
11102,treatment,27.22
11103,control,0.0
11104,treatment,0.0
11105,control,19.29
11106,control,23.64
11107,control,5.75
11108,treatment,4.32
11109,treatment,9.53
11110,treatment,0.0
11111,control,13.05
11112,treatment,6.8
11113,control,74.07
11114,control,8.08
11115,treatment,26.3
11116,treatment,8.19
11117,control,0.0
11118,treatment,17.13
11119,control,7.25
11120,control,0.0
11121,control,8.51
11122,control,9.75
11123,treatment,20.62
11124,control,8.13
11125,treatment,26.6
11126,treatment,9.34
11127,treatment,7.61
11128,treatment,0.0
11129,treatment,23.65
11130,treatment,10.63
11131,control,47.57
11132,control,16.38
11133,treatment,0.0
11134,control,8.89
11135,control,11.19
11136,control,9.59
11137,treatment,52.52
11138,control,15.53
11139,control,8.1
11140,control,17.06
11141,treatment,9.32
11142,control,12.93
11143,control,5.17
11144,treatment,26.7
11145,control,28.52
11146,control,15.26
11147,control,21.42
11148,treatment,39.79
11149,control,73.95
11150,control,5.95
11151,treatment,5.74
11152,treatment,12.88
11153,control,44.59
11154,control,0.0
11155,treatment,15.48
11156,treatment,0.0
11157,treatment,24.48
11158,control,7.48
11159,treatment,42.5
11160,treatment,18.84
11161,treatment,39.4
11162,treatment,21.69
11163,control,21.34
11164,treatment,42.07
11165,treatment,20.55
11166,treatment,2.17
11167,treatment,5.97
11168,control,0.0
11169,control,4.4
11170,treatment,3.53
11171,control,3.02
11172,control,15.45
11173,treatment,16.11
11174,control,33.51
11175,treatment,19.33
11176,treatment,22.56
11177,treatment,13.81
11178,control,9.87
11179,control,19.18
11180,treatment,9.68
11181,control,68.08
11182,treatment,17.17
11183,control,49.52
11184,control,26.65
11185,treatment,38.72
11186,control,17.96
11187,treatment,5.55
11188,treatment,63.02
11189,control,32.56
11190,treatment,6.02
11191,control,7.61
11192,control,17.62
11193,treatment,14.66
11194,control,22.4
11195,treatment,22.25
11196,control,16.12
11197,treatment,10.53
11198,control,51.83
11199,control,0.0
11200,treatment,35.5
11201,treatment,16.1
11202,control,2.04
11203,control,0.0
11204,control,16.54
11205,control,0.0
11206,treatment,26.2
11207,treatment,10.64
11208,treatment,10.71
11209,treatment,25.27
11210,control,25.93
11211,control,35.55
11212,treatment,7.03
11213,control,0.0
11214,treatment,9.48
11215,control,33.11
11216,treatment,23.05
11217,control,8.8
11218,control,17.97
11219,treatment,48.65
11220,treatment,17.73
11221,control,0.0
11222,control,0.0
11223,treatment,23.14
11224,control,0.0
11225,control,14.25
11226,treatment,0.0
11227,treatment,51.06
11228,control,10.15
11229,control,22.07
11230,control,4.62
11231,control,7.67
11232,treatment,32.28
11233,treatment,0.0
11234,treatment,26.04
11235,control,28.35
11236,control,18.23
11237,control,33.09
11238,treatment,15.31
11239,treatment,0.0
11240,treatment,18.05
11241,treatment,10.43
11242,treatment,3.93
11243,control,11.58
11244,treatment,31.39
11245,treatment,16.84
11246,control,4.9
11247,treatment,0.0
11248,control,12.31
11249,treatment,47.21
11250,treatment,6.66
11251,treatment,45.62
11252,treatment,27.8
11253,treatment,0.0
11254,control,16.61
11255,control,15.5
11256,treatment,27.51
11257,treatment,32.97
11258,treatment,54.11
11259,control,11.23
11260,treatment,0.0
11261,control,5.61
11262,treatment,97.67
11263,treatment,14.58
11264,control,0.0
11265,treatment,42.83
11266,treatment,18.31
11267,control,0.0
11268,treatment,26.39
11269,control,7.17
11270,control,15.84
11271,control,13.32
11272,control,19.63
11273,control,38.74
11274,control,69.25
11275,treatment,34.43
11276,control,45.53
11277,control,63.39
11278,control,11.38
11279,control,28.44
11280,control,47.86
11281,control,8.35
11282,control,23.58
11283,treatment,23.02
11284,treatment,23.72
11285,treatment,8.86
11286,treatment,6.64
11287,treatment,6.93
11288,control,29.35
11289,treatment,34.72
11290,treatment,32.36
11291,treatment,6.77
11292,treatment,19.35
11293,control,0.0
11294,treatment,32.61
11295,treatment,17.74
11296,control,13.91
11297,control,15.23
11298,treatment,0.0
11299,treatment,14.08
11300,control,12.31
11301,treatment,12.0
11302,control,39.64
11303,control,8.87
11304,treatment,6.18
11305,treatment,0.0
11306,control,7.42
11307,treatment,4.54
11308,control,3.72
11309,control,10.43
11310,control,15.78
11311,treatment,7.88
11312,treatment,32.75
11313,control,12.38
11314,control,6.4
11315,treatment,13.17
11316,control,17.94
11317,treatment,13.91
11318,control,0.0
11319,treatment,12.03
11320,control,34.66
11321,treatment,0.0
11322,treatment,36.69
11323,control,20.57
11324,control,4.97
11325,treatment,0.0
11326,control,18.78
11327,treatment,18.22
11328,treatment,7.91
11329,control,0.0
11330,control,3.95
11331,control,6.8
11332,control,10.34
11333,control,0.0
11334,treatment,6.39
11335,treatment,23.04
11336,treatment,0.0
11337,control,4.58
11338,treatment,0.0
11339,treatment,0.0
11340,treatment,31.34
11341,treatment,13.81
11342,treatment,0.0
11343,treatment,12.13
11344,treatment,27.95
11345,treatment,3.03
11346,control,13.47
11347,treatment,40.41
11348,treatment,35.8
11349,treatment,29.85
11350,treatment,10.97
11351,treatment,24.54
11352,control,6.11
11353,treatment,11.06
11354,treatment,35.35
11355,control,10.09
11356,treatment,0.0
11357,control,15.22
11358,control,17.12
11359,control,3.68
11360,treatment,6.5
11361,treatment,23.37
11362,control,24.34
11363,control,47.68
11364,treatment,41.84
11365,control,36.81
11366,control,7.0
11367,control,0.0
11368,treatment,0.0
11369,treatment,44.96
11370,treatment,24.72
11371,treatment,14.79
11372,control,0.0
11373,control,8.23
11374,control,5.15
11375,treatment,9.08
11376,treatment,9.09
11377,treatment,22.35
11378,control,82.68
11379,treatment,10.95
11380,control,8.69
11381,control,8.81
11382,control,7.23
11383,treatment,2.46
11384,treatment,26.96
11385,treatment,0.0
11386,control,16.15
11387,control,11.7
11388,treatment,37.66
11389,control,0.0
11390,treatment,51.86
11391,treatment,0.0
11392,treatment,22.96
11393,treatment,15.22
11394,control,44.77
11395,treatment,27.51
11396,control,30.84
11397,treatment,21.14
11398,control,5.96
11399,treatment,24.67
11400,control,12.0
11401,treatment,0.0
11402,treatment,12.73
11403,treatment,4.39
11404,control,23.49
11405,control,15.08
11406,control,27.18
11407,treatment,69.25
11408,treatment,15.26
11409,treatment,5.89
11410,treatment,50.21
11411,treatment,15.47
11412,control,11.79
11413,control,29.11
11414,control,19.27
11415,control,0.0
11416,control,5.27
11417,control,3.11
11418,treatment,0.0
11419,treatment,11.37
11420,treatment,0.0
11421,control,51.97
11422,control,5.53
11423,control,7.32
11424,treatment,36.43
11425,control,9.35
11426,treatment,0.0
11427,control,6.16
11428,treatment,20.31
11429,control,75.09
11430,control,9.61
11431,treatment,0.0
11432,control,6.66
11433,treatment,33.62
11434,control,0.0
11435,treatment,16.13
11436,treatment,32.49
11437,treatment,13.12
11438,treatment,18.27
11439,control,21.07
11440,control,20.03
11441,treatment,0.0
11442,control,21.68
11443,treatment,16.72
11444,control,0.0
11445,treatment,13.47
11446,treatment,18.49
11447,control,32.9
11448,treatment,7.0
11449,treatment,10.48
11450,treatment,16.01
11451,control,14.52
11452,control,14.23
11453,control,18.14
11454,control,11.09
11455,treatment,6.96
11456,control,8.4
11457,treatment,6.49
11458,treatment,15.59
11459,treatment,45.57
11460,treatment,8.31
11461,control,20.0
11462,treatment,24.76
11463,control,0.0
11464,treatment,4.25
11465,control,16.78
11466,control,23.69
11467,control,32.97
11468,treatment,13.48
11469,treatment,9.64
11470,control,16.01
11471,treatment,0.0
11472,control,3.6
11473,control,23.32
11474,control,16.65
11475,treatment,43.35
11476,treatment,25.37
11477,treatment,5.68
11478,treatment,24.3
11479,treatment,5.87
11480,control,8.02
11481,control,30.24
11482,treatment,11.21
11483,control,23.75
11484,treatment,13.11
11485,control,0.0
11486,treatment,4.4
11487,control,0.0
11488,treatment,4.87
11489,treatment,35.41
11490,control,18.05
11491,control,10.02
11492,treatment,9.67
11493,treatment,36.85
11494,treatment,17.33
11495,control,130.16
11496,control,15.92
11497,control,22.44
11498,control,6.02
11499,control,41.71
11500,treatment,3.13
11501,control,20.89
11502,treatment,21.07
11503,treatment,10.54
11504,control,9.31
11505,treatment,19.13
11506,treatment,2.66
11507,control,9.76
11508,treatment,94.19
11509,control,86.55
11510,control,19.99
11511,treatment,25.29
11512,control,27.0
11513,control,9.13
11514,treatment,12.99
11515,control,25.17
11516,treatment,39.02
11517,control,16.35
11518,treatment,10.91
11519,treatment,133.12
11520,control,55.48
11521,control,6.48
11522,treatment,0.0
11523,treatment,16.12
11524,control,21.99
11525,treatment,5.88
11526,treatment,29.48
11527,control,8.21
11528,treatment,7.21
11529,treatment,10.07
11530,treatment,0.0
11531,control,11.41
11532,treatment,7.01
11533,treatment,23.15
11534,control,38.99
11535,treatment,8.57
11536,control,40.08
11537,treatment,3.61
11538,control,28.11
11539,control,19.23
11540,control,3.74
11541,treatment,12.98
11542,treatment,0.0
11543,control,14.38
11544,control,25.97
11545,treatment,0.0
11546,control,20.64
11547,treatment,12.43
11548,control,19.59
11549,control,8.5
11550,control,34.37
11551,treatment,16.23
11552,treatment,13.36
11553,treatment,23.61
11554,treatment,10.53
11555,treatment,14.69
11556,treatment,19.64
11557,control,9.22
11558,control,76.17
11559,treatment,108.53
11560,treatment,16.92
11561,control,10.08
11562,treatment,25.53
11563,treatment,5.23
11564,treatment,26.36
11565,control,6.8
11566,control,27.65
11567,treatment,12.21
11568,treatment,21.13
11569,treatment,4.06
11570,treatment,0.0
11571,treatment,10.5
11572,control,22.37
11573,treatment,43.9
11574,control,34.43
11575,control,11.96
11576,treatment,0.0
11577,treatment,15.57
11578,treatment,65.15
11579,control,8.79
11580,treatment,0.0
11581,control,20.28
11582,treatment,36.85
11583,control,10.33
11584,treatment,10.47
11585,treatment,11.65
11586,treatment,0.0
11587,control,2.57
11588,treatment,19.64
11589,control,66.96
11590,treatment,22.69
11591,treatment,40.4
11592,control,7.04
11593,control,0.0
11594,treatment,25.34
11595,control,28.29
11596,treatment,9.54
11597,treatment,0.0
11598,treatment,0.0
11599,treatment,11.54
11600,treatment,53.57
11601,control,1.27
11602,control,7.99
11603,treatment,22.9
11604,control,36.07
11605,control,15.72
11606,treatment,15.99
11607,control,37.97
11608,treatment,18.44
11609,control,9.48
11610,control,8.85
11611,treatment,9.93
11612,treatment,21.85
11613,control,0.0
11614,treatment,5.73
11615,treatment,10.71
11616,treatment,20.44
11617,treatment,29.22
11618,control,4.26
11619,treatment,17.83
11620,control,16.45
11621,control,5.24
11622,control,17.62
11623,control,8.79
11624,treatment,2.69
11625,control,6.04
11626,treatment,0.0
11627,control,5.27
11628,control,0.0
11629,control,6.35
11630,control,26.6
11631,control,98.02
11632,treatment,38.69
11633,treatment,8.98
11634,control,14.35
11635,treatment,12.74
11636,control,25.78
11637,control,27.32
11638,control,16.91
11639,treatment,46.88
11640,treatment,10.18
11641,control,12.76
11642,treatment,1.12
11643,control,2.68
11644,treatment,37.12
11645,control,32.56
11646,control,24.15
11647,treatment,9.52
11648,treatment,20.89
11649,control,12.59
11650,control,52.35
11651,control,22.75
11652,control,20.2
11653,treatment,11.05
11654,control,0.0
11655,control,29.75
11656,control,27.4
11657,control,0.0
11658,control,8.19
11659,control,14.79
11660,control,57.23
11661,control,6.19
11662,treatment,0.0
11663,control,15.1
11664,control,28.86
11665,control,0.0
11666,control,60.82
11667,treatment,37.1
11668,treatment,20.71
11669,control,9.36
11670,control,9.89
11671,treatment,17.83
11672,treatment,0.0
11673,treatment,7.81
11674,control,10.63
11675,control,30.64
11676,control,6.46
11677,treatment,9.5
11678,control,0.0
11679,treatment,0.0
11680,treatment,20.22
11681,control,30.98
11682,treatment,6.08
11683,control,28.86
11684,control,24.46
11685,control,4.39
11686,treatment,34.93
11687,control,0.0
11688,control,6.97
11689,treatment,32.02
11690,control,116.77
11691,control,22.19
11692,treatment,10.87
11693,control,4.38
11694,control,35.89
11695,treatment,42.27
11696,control,49.59
11697,treatment,12.23
11698,control,0.0
11699,treatment,209.51
11700,control,0.0
11701,control,12.18
11702,treatment,0.0
11703,control,6.56
11704,control,9.67
11705,treatment,0.0
11706,treatment,28.65
11707,control,8.03
11708,control,0.0
11709,treatment,7.81
11710,control,12.5
11711,treatment,31.6
11712,control,16.38
11713,control,11.46
11714,control,6.31
11715,control,24.37
11716,treatment,9.87
11717,control,14.67
11718,treatment,10.29
11719,treatment,26.01
11720,treatment,17.65
11721,treatment,4.52
11722,control,0.0
11723,treatment,7.84
11724,control,0.0
11725,treatment,55.5
11726,control,22.41
11727,treatment,38.48
11728,control,11.54
11729,treatment,38.49
11730,treatment,59.93
11731,treatment,36.66
11732,control,21.11
11733,control,24.03
11734,control,9.53
11735,treatment,0.0
11736,control,24.84
11737,control,26.08
11738,control,22.46
11739,control,19.17
11740,control,22.94
11741,treatment,12.26
11742,treatment,21.42
11743,treatment,48.93
11744,treatment,22.62
11745,control,18.6
11746,treatment,31.92
11747,treatment,7.32
11748,control,13.89
11749,control,13.1
11750,control,2.15
11751,control,36.65
11752,treatment,3.48
11753,treatment,0.0
11754,treatment,17.52
11755,treatment,3.67
11756,treatment,10.84
11757,treatment,21.2
11758,control,12.37
11759,control,18.3
11760,treatment,8.6
11761,control,18.95
11762,treatment,10.94
11763,control,9.5
11764,control,8.76
11765,treatment,21.26
11766,control,539.86
11767,treatment,7.83
11768,treatment,0.0
11769,control,22.31
11770,control,7.71
11771,treatment,32.44
11772,control,17.05
11773,control,31.2
11774,treatment,38.57
11775,control,10.61
11776,treatment,25.61
11777,treatment,50.13
11778,control,44.87
11779,control,48.89
11780,control,6.87
11781,treatment,14.71
11782,treatment,12.41
11783,treatment,6.74
11784,treatment,11.94
11785,control,13.32
11786,control,18.56
11787,treatment,22.94
11788,control,19.45
11789,control,51.54
11790,control,8.47
11791,control,43.63
11792,treatment,18.36
11793,control,8.71
11794,control,34.43
11795,control,12.24
11796,control,3.28
11797,treatment,30.38
11798,control,8.59
11799,control,38.54
11800,control,30.84
11801,treatment,43.82
11802,treatment,13.1
11803,treatment,13.78
11804,control,4.15
11805,control,18.27
11806,treatment,27.18
11807,control,7.65
11808,control,8.83
11809,treatment,2.14
11810,control,0.0
11811,treatment,24.04
11812,control,30.77
11813,treatment,29.79
11814,treatment,5.25
11815,control,5.21
11816,control,10.55
11817,treatment,0.0
11818,treatment,38.98
11819,control,8.44
11820,treatment,26.2
11821,treatment,15.93
11822,treatment,8.33
11823,control,4.04
11824,treatment,26.98
11825,treatment,9.01
11826,treatment,14.72
11827,control,10.35
11828,treatment,9.75
11829,treatment,14.37
11830,treatment,20.73
11831,control,25.66
11832,treatment,14.84
11833,control,5.27
11834,control,5.67
11835,control,3.91
11836,control,19.44
11837,control,22.14
11838,control,17.21
11839,control,0.0
11840,control,14.95
11841,treatment,0.0
11842,treatment,0.0
11843,control,14.1
11844,treatment,11.81
11845,control,8.17
11846,control,7.88
11847,treatment,9.38
11848,control,11.42
11849,treatment,31.52
11850,control,7.18
11851,control,0.0
11852,treatment,23.9
11853,treatment,26.29
11854,control,19.18
11855,treatment,13.31
11856,treatment,0.0
11857,control,13.69
11858,treatment,18.58
11859,treatment,15.23
11860,control,17.92
11861,control,0.0
11862,control,15.85
11863,treatment,13.9
11864,treatment,0.0
11865,treatment,4.51
11866,control,0.0
11867,control,12.96
11868,control,32.87
11869,control,0.0
11870,treatment,23.49
11871,control,25.72
11872,control,7.97
11873,treatment,26.11
11874,control,16.42
11875,treatment,15.2
11876,control,6.99
11877,treatment,9.53
11878,control,0.0
11879,control,0.0
11880,treatment,5.35
11881,treatment,12.87
11882,treatment,19.4
11883,treatment,8.15
11884,treatment,0.0
11885,treatment,9.85
11886,control,23.85
11887,treatment,0.0
11888,treatment,4.67
11889,control,0.0
11890,treatment,0.0
11891,control,11.41
11892,control,35.75
11893,control,15.91
11894,treatment,10.28
11895,treatment,3.53
11896,treatment,23.86
11897,control,0.0
11898,treatment,11.57
11899,control,11.93
11900,treatment,43.05
11901,treatment,48.57
11902,control,19.06
11903,control,30.73
11904,treatment,12.57
11905,treatment,35.68
11906,control,15.71
11907,treatment,140.66
11908,treatment,115.56
11909,control,24.24
11910,control,62.06
11911,control,5.34
11912,control,16.39
11913,treatment,129.34
11914,treatment,42.9
11915,treatment,24.35
11916,treatment,21.42
11917,control,4.52
11918,treatment,32.21
11919,control,11.59
11920,treatment,0.0
11921,control,16.54
11922,control,14.13
11923,control,0.0
11924,treatment,20.28
11925,control,39.28
11926,treatment,0.0
11927,control,21.93
11928,treatment,44.36
11929,control,56.71
11930,treatment,0.0
11931,treatment,24.78
11932,treatment,7.13
11933,treatment,11.89
11934,treatment,13.78
11935,treatment,59.76
11936,control,9.76
11937,treatment,13.67
11938,control,12.9
11939,control,9.14
11940,control,18.83
11941,control,19.03
11942,control,33.36
11943,treatment,10.21
11944,treatment,0.0
11945,treatment,40.56
11946,treatment,21.1
11947,treatment,17.03
11948,control,15.78
11949,treatment,6.55
11950,treatment,23.49
11951,treatment,24.89
11952,treatment,22.99
11953,control,12.18
11954,control,11.94
11955,treatment,110.32
11956,control,4.75
11957,treatment,0.0
11958,treatment,13.52
11959,control,3.98
11960,control,0.0
11961,control,4.81
11962,treatment,7.73
11963,control,13.82
11964,treatment,54.15
11965,control,26.34
11966,treatment,0.0
11967,control,22.76
11968,treatment,7.2
11969,treatment,14.8
11970,treatment,0.0
11971,control,21.36
11972,treatment,14.37
11973,control,20.7
11974,treatment,15.35
11975,treatment,39.03
11976,control,73.55
11977,control,8.72
11978,control,19.67
11979,treatment,36.8
11980,control,10.88
11981,control,10.44
11982,control,37.9
11983,control,5.05
11984,treatment,26.36
11985,control,0.0
11986,treatment,0.0
11987,control,12.09
11988,control,3.2
11989,control,8.52
11990,control,0.0
11991,control,0.0
11992,control,31.06
11993,control,8.61
11994,control,34.55
11995,treatment,10.06
11996,treatment,7.52
11997,control,0.0
11998,treatment,37.68
11999,control,27.83
12000,treatment,10.93
12001,treatment,5.56
12002,treatment,34.41
12003,control,0.0
12004,control,94.45
12005,treatment,4.02
12006,control,20.0
12007,control,7.38
12008,control,22.77
12009,treatment,22.87
12010,treatment,21.4
12011,control,22.26
12012,treatment,195.96
12013,treatment,9.55
12014,treatment,0.0
12015,treatment,102.69
12016,control,16.72
12017,control,5.22
12018,control,7.39
12019,control,4.46
12020,control,4.15
12021,control,13.37
12022,control,8.45
12023,control,0.0
12024,treatment,24.76
12025,treatment,8.8
12026,control,3.25
12027,control,24.01
12028,treatment,41.46
12029,treatment,6.82
12030,treatment,36.19
12031,control,7.42
12032,treatment,19.5
12033,control,12.32
12034,control,22.86
12035,control,72.51
12036,control,25.37
12037,control,12.09
12038,control,75.63
12039,control,37.4
12040,control,10.01
12041,treatment,42.29
12042,treatment,6.67
12043,treatment,10.76
12044,control,11.55
12045,treatment,51.42
12046,control,20.8
12047,treatment,40.34
12048,treatment,0.0
12049,control,0.0
12050,treatment,0.0
12051,control,4.71
12052,treatment,11.45
12053,control,14.18
12054,control,9.43
12055,treatment,39.0
12056,treatment,80.9
12057,control,19.6
12058,treatment,11.23
12059,control,13.31
12060,treatment,51.29
12061,control,0.0
12062,treatment,0.0
12063,treatment,22.08
12064,treatment,10.16
12065,treatment,27.75
12066,treatment,9.63
12067,control,29.5
12068,control,21.03
12069,treatment,0.0
12070,treatment,23.02
12071,treatment,35.4
12072,control,12.86
12073,control,18.01
12074,control,9.47
12075,control,0.0
12076,treatment,0.0
12077,treatment,38.55
12078,control,9.21
12079,control,8.12
12080,treatment,11.75
12081,treatment,51.31
12082,treatment,6.89
12083,treatment,0.0
12084,treatment,6.59
12085,control,74.64
12086,control,111.16
12087,control,0.0
12088,treatment,21.7
12089,treatment,14.28
12090,control,7.93
12091,control,13.38
12092,treatment,25.09
12093,treatment,6.68
12094,control,22.36
12095,treatment,101.33
12096,control,31.86
12097,treatment,16.9
12098,control,12.58
12099,control,0.0
12100,control,9.59
12101,treatment,23.26
12102,control,0.0
12103,treatment,21.88
12104,treatment,25.04
12105,control,24.9
12106,control,5.75
12107,control,17.57
12108,control,11.76
12109,control,0.0
12110,control,11.6
12111,control,18.67
12112,control,18.8
12113,treatment,0.0
12114,treatment,2.79
12115,treatment,18.17
12116,treatment,4.33
12117,control,21.51
12118,treatment,24.88
12119,control,0.0
12120,treatment,25.26
12121,treatment,8.32
12122,treatment,8.34
12123,treatment,121.63
12124,treatment,0.0
12125,treatment,64.23
12126,treatment,49.59
12127,control,7.01
12128,treatment,15.04
12129,treatment,37.95
12130,control,13.73
12131,treatment,8.12
12132,treatment,17.35
12133,control,8.43
12134,treatment,12.62
12135,control,16.03
12136,treatment,11.49
12137,control,24.2
12138,control,9.81
12139,control,47.53
12140,control,5.9
12141,treatment,0.0
12142,control,13.4
12143,control,17.18
12144,treatment,15.88
12145,control,0.0
12146,control,9.82
12147,control,48.38
12148,treatment,0.0
12149,control,73.42
12150,control,13.36
12151,control,22.05
12152,treatment,12.38
12153,treatment,8.3
12154,treatment,12.29
12155,control,8.83
12156,control,2.04
12157,treatment,94.12
12158,control,23.17
12159,control,8.93
12160,control,22.57
12161,treatment,22.83
